"","source","target","weight","date"
"37626","sp10-01-33","fa10-01-16",0,2011-03-01
"37627","sp10-01-33","fa10-01-36",0,2011-03-01
"37628","sp10-01-33","fa10-01-08",0,2011-03-01
"37629","sp10-01-33","fa10-01-46",0,2011-03-01
"37630","sp10-01-33","fa10-01-41",0,2011-03-01
"37631","sp10-01-33","fa10-01-22",0,2011-03-01
"37632","sp10-01-33","sp10-01-25",0,2011-03-01
"37633","sp10-01-33","fa10-01-51",0,2011-03-01
"37634","sp10-01-33","fa10-01-23",0,2011-03-01
"37635","sp10-01-33","sp10-01-18",2,2011-03-01
"37636","sp10-01-33","fa10-01-12",0,2011-03-01
"37637","sp10-01-33","fa10-01-64",0,2011-03-01
"37638","sp10-01-33","sp10-01-52",5,2011-03-01
"37639","sp10-01-33","sp10-01-31",0,2011-03-01
"37640","sp10-01-33","sp10-01-45",0,2011-03-01
"37641","sp10-01-33","fa10-01-70",0,2011-03-01
"37642","sp10-01-33","fa10-01-63",0,2011-03-01
"37643","sp10-01-33","sp10-01-56",0,2011-03-01
"37644","sp10-01-33","fa10-01-54",0,2011-03-01
"37645","sp10-01-33","fa10-01-72",0,2011-03-01
"37646","sp10-01-33","fa10-01-03",0,2011-03-01
"37647","sp10-01-33","fa10-01-38",0,2011-03-01
"37648","sp10-01-33","fa10-01-37",0,2011-03-01
"37649","sp10-01-33","sp10-01-49",0,2011-03-01
"37650","sp10-01-33","sp10-01-48",0,2011-03-01
"37651","sp10-01-33","fa10-01-53",0,2011-03-01
"37652","sp10-01-33","sp10-01-02",5,2011-03-01
"37653","sp10-01-33","fa10-01-49",0,2011-03-01
"37654","sp10-01-33","sp10-01-43",7,2011-03-01
"37655","sp10-01-33","sp10-01-33",7,2011-03-01
"37656","sp10-01-33","fa10-01-71",0,2011-03-01
"37657","sp10-01-33","fa10-01-50",0,2011-03-01
"37658","sp10-01-33","fa10-01-42",3,2011-03-01
"37659","sp10-01-33","fa10-01-82",4,2011-03-01
"37660","sp10-01-33","fa10-01-27",0,2011-03-01
"37661","sp10-01-33","fa10-01-11",0,2011-03-01
"37662","sp10-01-33","sp10-01-30",0,2011-03-01
"37663","sp10-01-33","fa10-01-66",0,2011-03-01
"37664","sp10-01-33","fa10-01-65",0,2011-03-01
"37665","sp10-01-33","fa10-01-26",0,2011-03-01
"37666","sp10-01-33","fa10-01-32",0,2011-03-01
"37667","sp10-01-33","fa10-01-09",0,2011-03-01
"37668","sp10-01-33","fa10-01-25",0,2011-03-01
"37669","sp10-01-33","fa10-01-31",0,2011-03-01
"37670","sp10-01-33","sp10-01-54",0,2011-03-01
"37671","sp10-01-33","fa10-01-34",0,2011-03-01
"37672","sp10-01-33","fa10-01-57",0,2011-03-01
"37673","sp10-01-33","fa10-01-55",0,2011-03-01
"37674","sp10-01-33","fa10-01-30",0,2011-03-01
"37675","sp10-01-33","fa10-01-43",4,2011-03-01
"37676","sp10-01-33","fa10-01-44",4,2011-03-01
"37677","sp10-01-33","fa10-01-62",0,2011-03-01
"37678","sp10-01-33","sp10-01-36",0,2011-03-01
"37679","sp10-01-33","fa10-01-28",0,2011-03-01
"37680","sp10-01-33","fa10-01-29",0,2011-03-01
"37681","sp10-01-33","fa10-01-52",0,2011-03-01
"37682","sp10-01-33","fa10-01-61",0,2011-03-01
"37683","sp10-01-33","fa10-01-56",0,2011-03-01
"37684","sp10-01-33","sp10-01-01",5,2011-03-01
"37685","sp10-01-35","sp10-01-53",0,2011-03-01
"37686","sp10-01-35","fa10-01-79",0,2011-03-01
"37687","sp10-01-35","sp10-01-38",0,2011-03-01
"37688","sp10-01-35","sp10-01-39",0,2011-03-01
"37689","sp10-01-35","fa10-01-81",0,2011-03-01
"37690","sp10-01-35","fa10-01-78",0,2011-03-01
"37691","sp10-01-35","fa10-01-67",0,2011-03-01
"37692","sp10-01-35","fa10-01-68",0,2011-03-01
"37693","sp10-01-35","fa10-01-73",0,2011-03-01
"37694","sp10-01-35","fa10-01-74",0,2011-03-01
"37695","sp10-01-35","fa10-01-15",0,2011-03-01
"37696","sp10-01-35","fa10-01-80",0,2011-03-01
"37697","sp10-01-35","fa10-01-19",0,2011-03-01
"37698","sp10-01-35","fa10-01-85",0,2011-03-01
"37699","sp10-01-35","fa10-01-86",0,2011-03-01
"37700","sp10-01-35","sp10-01-24",0,2011-03-01
"37701","sp10-01-35","fa10-01-17",0,2011-03-01
"37702","sp10-01-35","fa10-01-18",0,2011-03-01
"37703","sp10-01-35","fa10-01-04",0,2011-03-01
"37704","sp10-01-35","fa10-01-06",0,2011-03-01
"37705","sp10-01-35","fa10-01-45",0,2011-03-01
"37706","sp10-01-35","sp10-01-13",0,2011-03-01
"37707","sp10-01-35","fa10-01-07",0,2011-03-01
"37708","sp10-01-35","sp10-01-46",1,2011-03-01
"37709","sp10-01-35","sp10-01-44",1,2011-03-01
"37710","sp10-01-35","sp10-01-06",0,2011-03-01
"37711","sp10-01-35","fa10-01-83",0,2011-03-01
"37712","sp10-01-35","fa10-01-14",0,2011-03-01
"37713","sp10-01-35","fa10-01-13",0,2011-03-01
"37714","sp10-01-35","fa10-01-05",0,2011-03-01
"37715","sp10-01-35","fa10-01-75",0,2011-03-01
"37716","sp10-01-35","fa10-01-01",0,2011-03-01
"37717","sp10-01-35","fa10-01-02",0,2011-03-01
"37718","sp10-01-35","fa10-01-20",0,2011-03-01
"37719","sp10-01-35","fa10-01-76",0,2011-03-01
"37720","sp10-01-35","fa10-01-58",0,2011-03-01
"37721","sp10-01-35","fa10-01-21",0,2011-03-01
"37722","sp10-01-35","sp10-01-28",0,2011-03-01
"37723","sp10-01-35","sp10-01-26",0,2011-03-01
"37724","sp10-01-35","sp10-01-55",1,2011-03-01
"37725","sp10-01-35","sp10-01-05",0,2011-03-01
"37726","sp10-01-35","sp10-01-35",0,2011-03-01
"37727","sp10-01-35","fa10-01-35",0,2011-03-01
"37728","sp10-01-35","fa10-01-40",0,2011-03-01
"37729","sp10-01-35","fa10-01-60",0,2011-03-01
"37730","sp10-01-35","sp10-01-23",0,2011-03-01
"37731","sp10-01-35","sp10-01-11",0,2011-03-01
"37732","sp10-01-35","sp10-01-12",0,2011-03-01
"37733","sp10-01-35","sp10-01-07",0,2011-03-01
"37734","sp10-01-35","sp10-01-08",0,2011-03-01
"37735","sp10-01-35","fa10-01-24",0,2011-03-01
"37736","sp10-01-35","fa10-01-39",0,2011-03-01
"37737","sp10-01-35","sp10-01-19",1,2011-03-01
"37738","sp10-01-35","sp10-01-34",7,2011-03-01
"37739","sp10-01-35","fa10-01-69",0,2011-03-01
"37740","sp10-01-35","sp10-01-32",2,2011-03-01
"37741","sp10-01-35","sp10-01-42",0,2011-03-01
"37742","sp10-01-35","sp10-01-40",0,2011-03-01
"37743","sp10-01-35","sp10-01-41",0,2011-03-01
"37744","sp10-01-35","sp10-01-37",0,2011-03-01
"37745","sp10-01-35","fa10-01-48",0,2011-03-01
"37746","sp10-01-35","fa10-01-47",0,2011-03-01
"37747","sp10-01-35","fa10-01-59",0,2011-03-01
"37748","sp10-01-35","fa10-01-10",0,2011-03-01
"37749","sp10-01-35","fa10-01-33",0,2011-03-01
"37750","sp10-01-35","fa10-01-77",0,2011-03-01
"37751","sp10-01-35","sp10-01-22",0,2011-03-01
"37752","sp10-01-35","fa10-01-16",0,2011-03-01
"37753","sp10-01-35","fa10-01-36",0,2011-03-01
"37754","sp10-01-35","fa10-01-08",0,2011-03-01
"37755","sp10-01-35","fa10-01-46",0,2011-03-01
"37756","sp10-01-35","fa10-01-41",0,2011-03-01
"37757","sp10-01-35","fa10-01-22",0,2011-03-01
"37758","sp10-01-35","sp10-01-25",0,2011-03-01
"37759","sp10-01-35","fa10-01-51",0,2011-03-01
"37760","sp10-01-35","fa10-01-23",0,2011-03-01
"37761","sp10-01-35","sp10-01-18",0,2011-03-01
"37762","sp10-01-35","fa10-01-12",0,2011-03-01
"37763","sp10-01-35","fa10-01-64",0,2011-03-01
"37764","sp10-01-35","sp10-01-52",2,2011-03-01
"37765","sp10-01-35","sp10-01-31",0,2011-03-01
"37766","sp10-01-35","sp10-01-45",0,2011-03-01
"37767","sp10-01-35","fa10-01-70",0,2011-03-01
"37768","sp10-01-35","fa10-01-63",0,2011-03-01
"37769","sp10-01-35","sp10-01-56",0,2011-03-01
"37770","sp10-01-35","fa10-01-54",0,2011-03-01
"37771","sp10-01-35","fa10-01-72",0,2011-03-01
"37772","sp10-01-35","fa10-01-03",0,2011-03-01
"37773","sp10-01-35","fa10-01-38",0,2011-03-01
"37774","sp10-01-35","fa10-01-37",0,2011-03-01
"37775","sp10-01-35","sp10-01-49",0,2011-03-01
"37776","sp10-01-35","sp10-01-48",0,2011-03-01
"37777","sp10-01-35","fa10-01-53",0,2011-03-01
"37778","sp10-01-35","sp10-01-02",0,2011-03-01
"37779","sp10-01-35","fa10-01-49",0,2011-03-01
"37780","sp10-01-35","sp10-01-43",0,2011-03-01
"37781","sp10-01-35","sp10-01-33",0,2011-03-01
"37782","sp10-01-35","fa10-01-71",0,2011-03-01
"37783","sp10-01-35","fa10-01-50",0,2011-03-01
"37784","sp10-01-35","fa10-01-42",0,2011-03-01
"37785","sp10-01-35","fa10-01-82",0,2011-03-01
"37786","sp10-01-35","fa10-01-27",0,2011-03-01
"37787","sp10-01-35","fa10-01-11",0,2011-03-01
"37788","sp10-01-35","sp10-01-30",0,2011-03-01
"37789","sp10-01-35","fa10-01-66",0,2011-03-01
"37790","sp10-01-35","fa10-01-65",0,2011-03-01
"37791","sp10-01-35","fa10-01-26",0,2011-03-01
"37792","sp10-01-35","fa10-01-32",0,2011-03-01
"37793","sp10-01-35","fa10-01-09",0,2011-03-01
"37794","sp10-01-35","fa10-01-25",0,2011-03-01
"37795","sp10-01-35","fa10-01-31",0,2011-03-01
"37796","sp10-01-35","sp10-01-54",1,2011-03-01
"37797","sp10-01-35","fa10-01-34",0,2011-03-01
"37798","sp10-01-35","fa10-01-57",0,2011-03-01
"37799","sp10-01-35","fa10-01-55",0,2011-03-01
"37800","sp10-01-35","fa10-01-30",0,2011-03-01
"37801","sp10-01-35","fa10-01-43",0,2011-03-01
"37802","sp10-01-35","fa10-01-44",0,2011-03-01
"37803","sp10-01-35","fa10-01-62",0,2011-03-01
"37804","sp10-01-35","sp10-01-36",0,2011-03-01
"37805","sp10-01-35","fa10-01-28",0,2011-03-01
"37806","sp10-01-35","fa10-01-29",0,2011-03-01
"37807","sp10-01-35","fa10-01-52",0,2011-03-01
"37808","sp10-01-35","fa10-01-61",0,2011-03-01
"37809","sp10-01-35","fa10-01-56",0,2011-03-01
"37810","sp10-01-35","sp10-01-01",0,2011-03-01
"37811","sp10-01-36","sp10-01-53",4,2011-03-01
"37812","sp10-01-36","fa10-01-79",0,2011-03-01
"37813","sp10-01-36","sp10-01-38",0,2011-03-01
"37814","sp10-01-36","sp10-01-39",0,2011-03-01
"37815","sp10-01-36","fa10-01-81",0,2011-03-01
"37816","sp10-01-36","fa10-01-78",0,2011-03-01
"37817","sp10-01-36","fa10-01-67",0,2011-03-01
"37818","sp10-01-36","fa10-01-68",0,2011-03-01
"37819","sp10-01-36","fa10-01-73",0,2011-03-01
"37820","sp10-01-36","fa10-01-74",0,2011-03-01
"37821","sp10-01-36","fa10-01-15",0,2011-03-01
"37822","sp10-01-36","fa10-01-80",0,2011-03-01
"37823","sp10-01-36","fa10-01-19",0,2011-03-01
"37824","sp10-01-36","fa10-01-85",0,2011-03-01
"37825","sp10-01-36","fa10-01-86",0,2011-03-01
"37826","sp10-01-36","sp10-01-24",0,2011-03-01
"37827","sp10-01-36","fa10-01-17",0,2011-03-01
"37828","sp10-01-36","fa10-01-18",0,2011-03-01
"37829","sp10-01-36","fa10-01-04",0,2011-03-01
"37830","sp10-01-36","fa10-01-06",0,2011-03-01
"37831","sp10-01-36","fa10-01-45",3,2011-03-01
"37832","sp10-01-36","sp10-01-13",0,2011-03-01
"37833","sp10-01-36","fa10-01-07",0,2011-03-01
"37834","sp10-01-36","sp10-01-46",4,2011-03-01
"37835","sp10-01-36","sp10-01-44",4,2011-03-01
"37836","sp10-01-36","sp10-01-06",0,2011-03-01
"37837","sp10-01-36","fa10-01-83",0,2011-03-01
"37838","sp10-01-36","fa10-01-14",0,2011-03-01
"37839","sp10-01-36","fa10-01-13",0,2011-03-01
"37840","sp10-01-36","fa10-01-05",0,2011-03-01
"37841","sp10-01-36","fa10-01-75",0,2011-03-01
"37842","sp10-01-36","fa10-01-01",0,2011-03-01
"37843","sp10-01-36","fa10-01-02",0,2011-03-01
"37844","sp10-01-36","fa10-01-20",0,2011-03-01
"37845","sp10-01-36","fa10-01-76",0,2011-03-01
"37846","sp10-01-36","fa10-01-58",0,2011-03-01
"37847","sp10-01-36","fa10-01-21",0,2011-03-01
"37848","sp10-01-36","sp10-01-28",0,2011-03-01
"37849","sp10-01-36","sp10-01-26",0,2011-03-01
"37850","sp10-01-36","sp10-01-55",4,2011-03-01
"37851","sp10-01-36","sp10-01-05",0,2011-03-01
"37852","sp10-01-36","sp10-01-35",0,2011-03-01
"37853","sp10-01-36","fa10-01-35",0,2011-03-01
"37854","sp10-01-36","fa10-01-40",0,2011-03-01
"37855","sp10-01-36","fa10-01-60",0,2011-03-01
"37856","sp10-01-36","sp10-01-23",0,2011-03-01
"37857","sp10-01-36","sp10-01-11",0,2011-03-01
"37858","sp10-01-36","sp10-01-12",0,2011-03-01
"37859","sp10-01-36","sp10-01-07",0,2011-03-01
"37860","sp10-01-36","sp10-01-08",0,2011-03-01
"37861","sp10-01-36","fa10-01-24",0,2011-03-01
"37862","sp10-01-36","fa10-01-39",0,2011-03-01
"37863","sp10-01-36","sp10-01-19",4,2011-03-01
"37864","sp10-01-36","sp10-01-34",0,2011-03-01
"37865","sp10-01-36","fa10-01-69",0,2011-03-01
"37866","sp10-01-36","sp10-01-32",0,2011-03-01
"37867","sp10-01-36","sp10-01-42",0,2011-03-01
"37868","sp10-01-36","sp10-01-40",0,2011-03-01
"37869","sp10-01-36","sp10-01-41",0,2011-03-01
"37870","sp10-01-36","sp10-01-37",7,2011-03-01
"37871","sp10-01-36","fa10-01-48",0,2011-03-01
"37872","sp10-01-36","fa10-01-47",0,2011-03-01
"37873","sp10-01-36","fa10-01-59",0,2011-03-01
"37874","sp10-01-36","fa10-01-10",0,2011-03-01
"37875","sp10-01-36","fa10-01-33",0,2011-03-01
"37876","sp10-01-36","fa10-01-77",0,2011-03-01
"37877","sp10-01-36","sp10-01-22",0,2011-03-01
"37878","sp10-01-36","fa10-01-16",0,2011-03-01
"37879","sp10-01-36","fa10-01-36",0,2011-03-01
"37880","sp10-01-36","fa10-01-08",0,2011-03-01
"37881","sp10-01-36","fa10-01-46",0,2011-03-01
"37882","sp10-01-36","fa10-01-41",0,2011-03-01
"37883","sp10-01-36","fa10-01-22",0,2011-03-01
"37884","sp10-01-36","sp10-01-25",0,2011-03-01
"37885","sp10-01-36","fa10-01-51",0,2011-03-01
"37886","sp10-01-36","fa10-01-23",0,2011-03-01
"37887","sp10-01-36","sp10-01-18",0,2011-03-01
"37888","sp10-01-36","fa10-01-12",0,2011-03-01
"37889","sp10-01-36","fa10-01-64",0,2011-03-01
"37890","sp10-01-36","sp10-01-52",4,2011-03-01
"37891","sp10-01-36","sp10-01-31",3,2011-03-01
"37892","sp10-01-36","sp10-01-45",3,2011-03-01
"37893","sp10-01-36","fa10-01-70",0,2011-03-01
"37894","sp10-01-36","fa10-01-63",0,2011-03-01
"37895","sp10-01-36","sp10-01-56",0,2011-03-01
"37896","sp10-01-36","fa10-01-54",0,2011-03-01
"37897","sp10-01-36","fa10-01-72",0,2011-03-01
"37898","sp10-01-36","fa10-01-03",0,2011-03-01
"37899","sp10-01-36","fa10-01-38",0,2011-03-01
"37900","sp10-01-36","fa10-01-37",0,2011-03-01
"37901","sp10-01-36","sp10-01-49",0,2011-03-01
"37902","sp10-01-36","sp10-01-48",0,2011-03-01
"37903","sp10-01-36","fa10-01-53",0,2011-03-01
"37904","sp10-01-36","sp10-01-02",0,2011-03-01
"37905","sp10-01-36","fa10-01-49",0,2011-03-01
"37906","sp10-01-36","sp10-01-43",0,2011-03-01
"37907","sp10-01-36","sp10-01-33",0,2011-03-01
"37908","sp10-01-36","fa10-01-71",0,2011-03-01
"37909","sp10-01-36","fa10-01-50",0,2011-03-01
"37910","sp10-01-36","fa10-01-42",0,2011-03-01
"37911","sp10-01-36","fa10-01-82",0,2011-03-01
"37912","sp10-01-36","fa10-01-27",0,2011-03-01
"37913","sp10-01-36","fa10-01-11",0,2011-03-01
"37914","sp10-01-36","sp10-01-30",0,2011-03-01
"37915","sp10-01-36","fa10-01-66",0,2011-03-01
"37916","sp10-01-36","fa10-01-65",0,2011-03-01
"37917","sp10-01-36","fa10-01-26",0,2011-03-01
"37918","sp10-01-36","fa10-01-32",0,2011-03-01
"37919","sp10-01-36","fa10-01-09",0,2011-03-01
"37920","sp10-01-36","fa10-01-25",0,2011-03-01
"37921","sp10-01-36","fa10-01-31",0,2011-03-01
"37922","sp10-01-36","sp10-01-54",0,2011-03-01
"37923","sp10-01-36","fa10-01-34",0,2011-03-01
"37924","sp10-01-36","fa10-01-57",0,2011-03-01
"37925","sp10-01-36","fa10-01-55",0,2011-03-01
"37926","sp10-01-36","fa10-01-30",0,2011-03-01
"37927","sp10-01-36","fa10-01-43",0,2011-03-01
"37928","sp10-01-36","fa10-01-44",0,2011-03-01
"37929","sp10-01-36","fa10-01-62",0,2011-03-01
"37930","sp10-01-36","sp10-01-36",0,2011-03-01
"37931","sp10-01-36","fa10-01-28",0,2011-03-01
"37932","sp10-01-36","fa10-01-29",0,2011-03-01
"37933","sp10-01-36","fa10-01-52",0,2011-03-01
"37934","sp10-01-36","fa10-01-61",0,2011-03-01
"37935","sp10-01-36","fa10-01-56",0,2011-03-01
"37936","sp10-01-36","sp10-01-01",0,2011-03-01
"37937","sp10-01-38","sp10-01-53",1,2011-03-01
"37938","sp10-01-38","fa10-01-79",0,2011-03-01
"37939","sp10-01-38","sp10-01-38",7,2011-03-01
"37940","sp10-01-38","sp10-01-39",7,2011-03-01
"37941","sp10-01-38","fa10-01-81",0,2011-03-01
"37942","sp10-01-38","fa10-01-78",0,2011-03-01
"37943","sp10-01-38","fa10-01-67",0,2011-03-01
"37944","sp10-01-38","fa10-01-68",0,2011-03-01
"37945","sp10-01-38","fa10-01-73",3,2011-03-01
"37946","sp10-01-38","fa10-01-74",3,2011-03-01
"37947","sp10-01-38","fa10-01-15",0,2011-03-01
"37948","sp10-01-38","fa10-01-80",0,2011-03-01
"37949","sp10-01-38","fa10-01-19",0,2011-03-01
"37950","sp10-01-38","fa10-01-85",0,2011-03-01
"37951","sp10-01-38","fa10-01-86",0,2011-03-01
"37952","sp10-01-38","sp10-01-24",0,2011-03-01
"37953","sp10-01-38","fa10-01-17",0,2011-03-01
"37954","sp10-01-38","fa10-01-18",0,2011-03-01
"37955","sp10-01-38","fa10-01-04",0,2011-03-01
"37956","sp10-01-38","fa10-01-06",0,2011-03-01
"37957","sp10-01-38","fa10-01-45",0,2011-03-01
"37958","sp10-01-38","sp10-01-13",0,2011-03-01
"37959","sp10-01-38","fa10-01-07",0,2011-03-01
"37960","sp10-01-38","sp10-01-46",6,2011-03-01
"37961","sp10-01-38","sp10-01-44",6,2011-03-01
"37962","sp10-01-38","sp10-01-06",0,2011-03-01
"37963","sp10-01-38","fa10-01-83",0,2011-03-01
"37964","sp10-01-38","fa10-01-14",3,2011-03-01
"37965","sp10-01-38","fa10-01-13",4,2011-03-01
"37966","sp10-01-38","fa10-01-05",0,2011-03-01
"37967","sp10-01-38","fa10-01-75",0,2011-03-01
"37968","sp10-01-38","fa10-01-01",0,2011-03-01
"37969","sp10-01-38","fa10-01-02",0,2011-03-01
"37970","sp10-01-38","fa10-01-20",0,2011-03-01
"37971","sp10-01-38","fa10-01-76",0,2011-03-01
"37972","sp10-01-38","fa10-01-58",0,2011-03-01
"37973","sp10-01-38","fa10-01-21",0,2011-03-01
"37974","sp10-01-38","sp10-01-28",0,2011-03-01
"37975","sp10-01-38","sp10-01-26",0,2011-03-01
"37976","sp10-01-38","sp10-01-55",1,2011-03-01
"37977","sp10-01-38","sp10-01-05",0,2011-03-01
"37978","sp10-01-38","sp10-01-35",0,2011-03-01
"37979","sp10-01-38","fa10-01-35",0,2011-03-01
"37980","sp10-01-38","fa10-01-40",0,2011-03-01
"37981","sp10-01-38","fa10-01-60",0,2011-03-01
"37982","sp10-01-38","sp10-01-23",0,2011-03-01
"37983","sp10-01-38","sp10-01-11",4,2011-03-01
"37984","sp10-01-38","sp10-01-12",4,2011-03-01
"37985","sp10-01-38","sp10-01-07",6,2011-03-01
"37986","sp10-01-38","sp10-01-08",6,2011-03-01
"37987","sp10-01-38","fa10-01-24",0,2011-03-01
"37988","sp10-01-38","fa10-01-39",0,2011-03-01
"37989","sp10-01-38","sp10-01-19",0,2011-03-01
"37990","sp10-01-38","sp10-01-34",0,2011-03-01
"37991","sp10-01-38","fa10-01-69",0,2011-03-01
"37992","sp10-01-38","sp10-01-32",4,2011-03-01
"37993","sp10-01-38","sp10-01-42",4,2011-03-01
"37994","sp10-01-38","sp10-01-40",5,2011-03-01
"37995","sp10-01-38","sp10-01-41",5,2011-03-01
"37996","sp10-01-38","sp10-01-37",0,2011-03-01
"37997","sp10-01-38","fa10-01-48",0,2011-03-01
"37998","sp10-01-38","fa10-01-47",0,2011-03-01
"37999","sp10-01-38","fa10-01-59",0,2011-03-01
"38000","sp10-01-38","fa10-01-10",0,2011-03-01
"38001","sp10-01-38","fa10-01-33",0,2011-03-01
"38002","sp10-01-38","fa10-01-77",0,2011-03-01
"38003","sp10-01-38","sp10-01-22",0,2011-03-01
"38004","sp10-01-38","fa10-01-16",0,2011-03-01
"38005","sp10-01-38","fa10-01-36",0,2011-03-01
"38006","sp10-01-38","fa10-01-08",0,2011-03-01
"38007","sp10-01-38","fa10-01-46",0,2011-03-01
"38008","sp10-01-38","fa10-01-41",0,2011-03-01
"38009","sp10-01-38","fa10-01-22",0,2011-03-01
"38010","sp10-01-38","sp10-01-25",0,2011-03-01
"38011","sp10-01-38","fa10-01-51",0,2011-03-01
"38012","sp10-01-38","fa10-01-23",0,2011-03-01
"38013","sp10-01-38","sp10-01-18",1,2011-03-01
"38014","sp10-01-38","fa10-01-12",0,2011-03-01
"38015","sp10-01-38","fa10-01-64",0,2011-03-01
"38016","sp10-01-38","sp10-01-52",2,2011-03-01
"38017","sp10-01-38","sp10-01-31",6,2011-03-01
"38018","sp10-01-38","sp10-01-45",5,2011-03-01
"38019","sp10-01-38","fa10-01-70",0,2011-03-01
"38020","sp10-01-38","fa10-01-63",0,2011-03-01
"38021","sp10-01-38","sp10-01-56",0,2011-03-01
"38022","sp10-01-38","fa10-01-54",0,2011-03-01
"38023","sp10-01-38","fa10-01-72",0,2011-03-01
"38024","sp10-01-38","fa10-01-03",0,2011-03-01
"38025","sp10-01-38","fa10-01-38",0,2011-03-01
"38026","sp10-01-38","fa10-01-37",0,2011-03-01
"38027","sp10-01-38","sp10-01-49",4,2011-03-01
"38028","sp10-01-38","sp10-01-48",5,2011-03-01
"38029","sp10-01-38","fa10-01-53",0,2011-03-01
"38030","sp10-01-38","sp10-01-02",0,2011-03-01
"38031","sp10-01-38","fa10-01-49",0,2011-03-01
"38032","sp10-01-38","sp10-01-43",0,2011-03-01
"38033","sp10-01-38","sp10-01-33",0,2011-03-01
"38034","sp10-01-38","fa10-01-71",0,2011-03-01
"38035","sp10-01-38","fa10-01-50",0,2011-03-01
"38036","sp10-01-38","fa10-01-42",0,2011-03-01
"38037","sp10-01-38","fa10-01-82",0,2011-03-01
"38038","sp10-01-38","fa10-01-27",0,2011-03-01
"38039","sp10-01-38","fa10-01-11",0,2011-03-01
"38040","sp10-01-38","sp10-01-30",0,2011-03-01
"38041","sp10-01-38","fa10-01-66",0,2011-03-01
"38042","sp10-01-38","fa10-01-65",0,2011-03-01
"38043","sp10-01-38","fa10-01-26",0,2011-03-01
"38044","sp10-01-38","fa10-01-32",0,2011-03-01
"38045","sp10-01-38","fa10-01-09",0,2011-03-01
"38046","sp10-01-38","fa10-01-25",0,2011-03-01
"38047","sp10-01-38","fa10-01-31",0,2011-03-01
"38048","sp10-01-38","sp10-01-54",1,2011-03-01
"38049","sp10-01-38","fa10-01-34",0,2011-03-01
"38050","sp10-01-38","fa10-01-57",0,2011-03-01
"38051","sp10-01-38","fa10-01-55",0,2011-03-01
"38052","sp10-01-38","fa10-01-30",0,2011-03-01
"38053","sp10-01-38","fa10-01-43",0,2011-03-01
"38054","sp10-01-38","fa10-01-44",0,2011-03-01
"38055","sp10-01-38","fa10-01-62",0,2011-03-01
"38056","sp10-01-38","sp10-01-36",1,2011-03-01
"38057","sp10-01-38","fa10-01-28",0,2011-03-01
"38058","sp10-01-38","fa10-01-29",0,2011-03-01
"38059","sp10-01-38","fa10-01-52",0,2011-03-01
"38060","sp10-01-38","fa10-01-61",0,2011-03-01
"38061","sp10-01-38","fa10-01-56",0,2011-03-01
"38062","sp10-01-38","sp10-01-01",0,2011-03-01
"38063","sp10-01-40","sp10-01-53",1,2011-03-01
"38064","sp10-01-40","fa10-01-79",0,2011-03-01
"38065","sp10-01-40","sp10-01-38",6,2011-03-01
"38066","sp10-01-40","sp10-01-39",5,2011-03-01
"38067","sp10-01-40","fa10-01-81",0,2011-03-01
"38068","sp10-01-40","fa10-01-78",0,2011-03-01
"38069","sp10-01-40","fa10-01-67",0,2011-03-01
"38070","sp10-01-40","fa10-01-68",0,2011-03-01
"38071","sp10-01-40","fa10-01-73",6,2011-03-01
"38072","sp10-01-40","fa10-01-74",5,2011-03-01
"38073","sp10-01-40","fa10-01-15",0,2011-03-01
"38074","sp10-01-40","fa10-01-80",0,2011-03-01
"38075","sp10-01-40","fa10-01-19",0,2011-03-01
"38076","sp10-01-40","fa10-01-85",0,2011-03-01
"38077","sp10-01-40","fa10-01-86",0,2011-03-01
"38078","sp10-01-40","sp10-01-24",0,2011-03-01
"38079","sp10-01-40","fa10-01-17",3,2011-03-01
"38080","sp10-01-40","fa10-01-18",2,2011-03-01
"38081","sp10-01-40","fa10-01-04",0,2011-03-01
"38082","sp10-01-40","fa10-01-06",0,2011-03-01
"38083","sp10-01-40","fa10-01-45",0,2011-03-01
"38084","sp10-01-40","sp10-01-13",0,2011-03-01
"38085","sp10-01-40","fa10-01-07",0,2011-03-01
"38086","sp10-01-40","sp10-01-46",5,2011-03-01
"38087","sp10-01-40","sp10-01-44",6,2011-03-01
"38088","sp10-01-40","sp10-01-06",2,2011-03-01
"38089","sp10-01-40","fa10-01-83",0,2011-03-01
"38090","sp10-01-40","fa10-01-14",5,2011-03-01
"38091","sp10-01-40","fa10-01-13",6,2011-03-01
"38092","sp10-01-40","fa10-01-05",0,2011-03-01
"38093","sp10-01-40","fa10-01-75",0,2011-03-01
"38094","sp10-01-40","fa10-01-01",0,2011-03-01
"38095","sp10-01-40","fa10-01-02",0,2011-03-01
"38096","sp10-01-40","fa10-01-20",0,2011-03-01
"38097","sp10-01-40","fa10-01-76",0,2011-03-01
"38098","sp10-01-40","fa10-01-58",0,2011-03-01
"38099","sp10-01-40","fa10-01-21",0,2011-03-01
"38100","sp10-01-40","sp10-01-28",2,2011-03-01
"38101","sp10-01-40","sp10-01-26",2,2011-03-01
"38102","sp10-01-40","sp10-01-55",2,2011-03-01
"38103","sp10-01-40","sp10-01-05",0,2011-03-01
"38104","sp10-01-40","sp10-01-35",0,2011-03-01
"38105","sp10-01-40","fa10-01-35",0,2011-03-01
"38106","sp10-01-40","fa10-01-40",0,2011-03-01
"38107","sp10-01-40","fa10-01-60",0,2011-03-01
